id,review
tt0910970,"The movie's first half is largely free of dialogue, playing like silent comedy, while the second act offers a breathtaking tour of the cosmos."
tt0405094,"If there is any justice, this year's Academy Award for best foreign-language film will go to The Lives of Others, a movie about a world in which there is no justice."
tt0405094,"It convincingly demonstrates that when done right, moral and political quandaries can be the most intensely dramatic dilemmas of all."
tt0405094,"It's hard to believe this is von Donnersmarck's first feature. His storytelling gifts have the novelistic richness of a seasoned master. The accelerating plot twists are more than just clever surprises; they reverberate with deep and painful ironies, creating both suspense and an emotional impact all the more powerful because it creeps up so quietly."
tt0405094,"Ulrich Mühe gives a marvelously self-contained performance. There isn't an ounce of fat on his body, or in his acting: He has pared himself down to a pair of eyes that prowl the faces of his character's countrymen for signs of arrogance--i.e., of independent thinking."
tt0405094,Von Donnersmarck has crafted the best kind of movie: one you can't get out of your head.
tt0405094,"With solid performances and a terrific screenplay, this movie offers solid, no-frills drama that feels organic and believable, not contrived."
tt0405094,Starts out dark and challenging then comes to a startlingly satisfying and warmly human conclusion that lingers long after the curtain has come down.
tt0405094,Superbly cast drama… that looks to be a solid upscale attraction wherever the special chemistry of good writing and performances is appreciated.
tt0405094,A compelling thriller but an unsatisfying character drama.
tt0405094,"The Lives of Others wants us to see that the Stasi -- at least some of them -- were, like their Gestapo brethren, “just following orders."" You can call that naive optimism on Donnersmarck's part, or historical revisionism of the sort duly lambasted by the current film version of Alan Bennett's ""The History Boys."" I, for one, tremble at the thought of what this young director does for an encore."
tt0043014,"No other motion picture about Hollywood comes near Billy Wilder's searing, uncompromising and utterly fascinating portrait of the film community."
tt0043014,The finest movie ever made about the narcissistic hellhole that is Hollywood.
tt0043014,"Sunset Boulevard remains the best drama ever made about the movies because it sees through the illusions, even if Norma doesn't."
tt0043014,"Subtle, savage and insightful but with such a big heart it is as moving as it is informative about the value of making art that moves."
tt0043014,This is an unmissable commentary on Hollywood's rejection of its silent past: a kind of Sobbin' in the Rain.
tt0043014,Sunset Blvd. represents the center stone in Billy Wilder's glittering cinematic tiara.
tt0043014,"Performances by the entire cast, and particularly William Holden and Gloria Swanson, are exceptionally fine."
tt0043014,"Billy Wilder’s cynical edge is finely honed in this darkly amusing satire, which won three Academy Awards. It’s a film that is perennially ready for its close-up."
tt0043014,"What's not recognized enough is the indelible, self-sickened performance of William Holden as Desmond's boy-toy/hired hack."
tt0043014,A tour de force for Swanson and one of Wilder’s better efforts.
tt0050825,"This is the director’s most vivid, most emotional and humane film, and perhaps his best."
tt0050825,"Banned in France for 18 years, this masterpiece still packs a wallop, though nothing in it is as simple as it may first appear; audiences are still arguing about the final sequence, which has been characterized as everything from a sentimental cop-out to the ultimate cynical twist."
tt0050825,"Paths of Glory was the film by which Stanley Kubrick entered the ranks of great directors, never to leave them."
tt0050825,"It is arguably the best film about the first world war, and still has a reasonable claim to being Stanley Kubrick's best film."
tt0050825,One of the greatest war films ever made.
tt0050825,Paths of Glory undoubtedly succeeds in both foreshadowing the bravura auteurism that was to come as well as lampooning the abhorrent bureaucracy that destroyed the lives of so many brave young men in Europe's trenches.
tt0050825,"The searing Paths Of Glory continues to impress with its striking blend of formal brilliance, economical storytelling and emotional directness."
tt0050825,"The sardonic rhetoric may be laid on a little heavily at times, but the movie is blunt and scornfully brilliant."
tt0050825,"Mr. Kubrick has made it look terrific. The execution scene is one of the most craftily directed and emotionally lacerating that we have ever seen. But there are two troubling flaws in this picture, one in the realm of technique and the other in the realm of significance, which determine its larger, lasting worth."
tt0050825,"While the subject is well handled and enacted in a series of outstanding characterizations, it seems dated and makes for grim screen fare."
tt0081505,"But there is no way, within the film, to be sure with any confidence exactly what happens, or precisely how, or really why. Kubrick delivers this uncertainty in a film where the actors themselves vibrate with unease."
tt0081505,"Ostensibly a haunted house story, it manages to traverse a complex world of incipient madness, spectral murder and supernatural visions ...and also makes you jump."
tt0081505,"Meticulously detailed and never less than fascinating, The Shining may be the first movie that ever made its audience jump with a title that simply says ""Tuesday."""
tt0081505,"For a supposed mainstream movie, Kubrick’s The Shining isn’t very audience friendly. Half the time you have to guess what the hell is going on, and if you're not familiar with Kubrick's narrative style you’ll be completely lost."
tt0081505,"When you sit down to The Shining, you sit down with normal expectations of being diverted, perhaps even being gripped, but not being undermined. But the film undermines you in powerful, inchoate ways. It's a horror story even for people who don't like horror stories - maybe especially for them. [14 Jun 1980, p.1]"
tt0081505,"Stephen King reportedly loathed the liberties Kubrick and co-writer Diane Johnson took with his story, but King's ur-villain, the emasculated husband from hell, has never been more clearly presented on-screen."
tt0081505,"It is a daring thing the director has done, this bleaching out of all the cheap thrills, this dashing of all the hopes one brings to what is, after all, advertised as ""a masterpiece of modern horror."" Certainly he has asked much of Nicholson, who must sustain attention in a hugely unsympathetic role, and who responds with a brilliantly crazed performance."
tt0081505,"The crazier Nicholson gets, the more idiotic he looks. Shelley Duvall transforms the warm sympathetic wife of the book into a simpering, semi-retarded hysteric."
tt0081505,"Kubrick is after a cool, sunlit vision of hell, born in the bosom of the nuclear family, but his imagery--with its compulsive symmetry and brightness--is too banal to sustain interest, while the incredibly slack narrative line forestalls suspense."
tt0081505,"Kubrick certainly doesn't fail small. One could fast forget The Shining as an overreaching, multi-levelled botch were it not for Jack Nicholson. Nicholson, one of the few actors capable of getting the audience to love him no matter what he does, is an ideal vehicle for Kubrick. [14 Jun 1980, p.E1]"
tt4154756,"Using the strength of its powerful and interesting villain to set the stakes higher than ever, Avengers: Infinity War successfully brings together the past 10 years of Marvel movies into a largely effective cocktail of super-heroic dramatics."
tt4154756,"Somehow in its pure uproariousness, it works. It’s just a supremely watchable film, utterly confident in its self-created malleable mythology. And confident also in the note of apocalyptic darkness."
tt4154756,"The script is surprisingly smart, pulling together all the subplots and cutting among all the locations. Chris Pratt’s Star Lord has some clever lines. Thanos is a far more complex villain than we usually get. And the movie ends on a stark and shocking note."
tt4154756,"Avengers: Infinity War leaves viewers up in the air, feeling exhilarated and cheated at the same time, aching for a closure that never comes ... at least not yet."
tt4154756,"As a virtuoso juggling act, Infinity War has no real parallel in popular culture; as a movie, it’s an impressive montage of greatest hits until the gut punch of a finale."
tt4154756,What saves Infinity War from being just another bloated supergroup tour – and what will end up being the thing that blows fans’ minds to dust – is the film’s final stretch.
tt4154756,"Directors Joe and Anthony Russo move their many playing pieces around with as much grace as possible, and they offer up jolts of pleasure throughout."
tt4154756,"Avengers: Infinity War cares a bit too much about being ""Part 1"" and holding enough development for ""Part 2,"" but MCU fans should see their 10-year buildup expectations met - not exceeded, but met."
tt4154756,"I appreciate the sheer logistical achievement of Infinity War (and the chutzpah of its ending). I laughed a bunch of times, and some of the scenes are definitely exciting. But I would be lying if I pretended this movie ever grabbed me the way the best MCU movies did."
tt4154756,Infinity War is all manic monotony. It's passably numbing in the moment. And despite the hard-luck finish—something an obligatory post-credits sequence goes a long way toward neutering—it's instantly forgettable.
tt0051201,"Dietrich steals it. WITNESS FOR THE PROSECUTION is a witty, terse adaptation of the Agatha Christie hit play brought to the screen with ingenuity and vitality by Billy Wilder."
tt0051201,"For a courtroom melodrama pegged to a single plot device--a device that, of course, everybody promises not to reveal--the Arthur Hornblow Jr. film production of the Agatha Christie play ""Witness for the Prosecution"" comes off extraordinarily well. This results mainly from Billy Wilder's splendid staging of some splintering courtroom scenes and a first-rate theatrical performance by Charles Laughton in the defense-attorney role."
tt0051201,"The courtroom scenes are terrific, with brittle dialogue expertly delivered. And Wilder milks Christie's surprise denouement for all it's worth. [21 Nov 1986, p.92]"
tt0051201,"Billy Wilder’s trademark sardonicism lends welcome bite and wit to this twisting, turning murder mystery from Agatha Christie."
tt0051201,"While not amongst the greater, more celebrated titles in Billy Wilder’s acclaimed filmography, his big screen adaptation of Agatha Christie’s Witness for the Prosecution boasts a fine, scenery-chewing performance by Charles Laughton, here playing a cantankerous barrister defending a murder suspect."
tt0051201,Marlene Dietrich tries not to give anything away as usual while Agatha Christie's whodunit plot whirs tidily about her expressionless beauty.
tt0051201,The combination of Christie and Wilder ensures the story is impeccably told and the dialogue is unsurpassable from start to finish.
tt0051201,"The artificial plotting is all Christie’s, but the film eventually becomes Wilder’s—thanks to a trick ending that dovetails nicely with a characteristic revelation of compassion behind cruelty. His theatrical mise-en-scene—his proscenium framing—serves the material well, as does Charles Laughton’s bombastic portrayal of the defense attorney."
tt0051201,"A courtroom meller played engagingly and building evenly to a surprising and arousing, albeit tricked-up, climax, Witness for the Prosecution has been transferred to the screen (from the Agatha Christie click play) with competence."
tt0051201,"Tyrone Power is surprisingly good as the man accused of murdering his mistress, but the swift twists and turns of Ms Christie's plot soon drain Dietrich and Laughton's roles of any dramatic credibility."
tt0090605,"Tautly paced and expertly directed, this roller coaster ride of a motion picture offers a little bit of everything, all wrapped up in a tidy science fiction/action package."
tt0090605,"For this movie stands to be something its predecessor was not, a megahit. And it deserves to be, for it is a remarkable accomplishment: a sequel that exceeds its predecessor in the reach of its appeal while giving Weaver new emotional dimensions to explore."
tt0090605,Truly great cinema- manages to dodge that 'dodgy sequel' curse with ease.
tt0090605,"There is always an interesting tension in Cameron's work between masculine and feminine qualities. When it finally hits the fan here, we're in for the mother of all battles."
tt0090605,I'm giving the movie a high rating for its skill and professionalism and because it does the job it says it will do. I am also advising you not to eat before you go to see it.
tt0090605,Director James Cameron dumps the decorative effects of Ridley Scott's 1979 Alien in favor of some daring narrative strategies and a tight thematic focus.
tt0090605,James Cameron's vault into the big time after scoring with the exploitation actioner The Terminator makes up for lack of surprise with sheer volume of thrills and chills - emphasis is decidedly on the plural aspect of the title.
tt0090605,"The startling thing about ""Aliens"" is how obsessed it is with women as child bearers. It's the theme that allows the movie to have all the trappings of a typical science fiction/action movie while creating a primal emotive connection for the audience."
tt0090605,"Under the direction of James (''The Terminator'') Cameron, [the special effects team has] put together a flaming, flashing, crashing, crackling blow-'em-up show that keeps you popping from your seat despite your better instincts and the basically conventional scare tactics."
tt0090605,"Cameron isn't as concerned with scares or atmosphere, the staples of traditional horror films, as he is with setting up difficult situations for his characters to get out of, leaving audiences deliciously on edge."
tt4633694,"It’s incredibly thrilling to watch, impressively emotional throughout, and easily the best Spider-Man movie since “Spider-Man 2.”"
tt4633694,Spider-Man: Into the Spider-Verse delivers a dynamic visual experience unlike any other.
tt4633694,"It’s a slightly insane, hilariously daring and often touching mashup of everything that makes super-flicks so darn popular with the introduction of a Spider-Man who's ready-made for today’s generation of kids."
tt4633694,"Tragic news for anyone who’s sick of superhero movies: Spider-Man: Into the Spider-Verse completely reinvigorates the genre, reaffirms why it’s resonating with a diverse modern audience that’s desperate to fight the power, and reiterates to us how these hyper-popular spandex myths are able to reinvent themselves on the fly whenever things get stale."
tt4633694,"The filmmaking itself is often witty, finding gags in whip-crack editing and shifts in perspective."
tt4633694,"Into the Spider-Verse really is the ultimate Spider-Man film in a lot of ways, the one that crystallizes the character’s moral philosophy, his life lessons, his arachnid athleticism, and his quirky sense of humor into one hugely appealing package. It’s pure dorky fun."
tt4633694,"With its risky visual storytelling and tender script, Into the Spider-Verse earns the greatest honor that one can bestow on a Spider-Man movie: It somehow makes you want to see more Spider-Man movies. Including at least a few more for Miles Morales alone."
tt4633694,"A confident blend of comic-book élan and stirring sentiment, Spider-Man: Into The Spider-Verse finds fresh ways to tell the familiar story of everyone’s favourite web-slinger."
tt4633694,"The freshest and most stimulating aspect of the film is the visual style, which unites the expected Marvel mix of “universes” (it used to be assumed there was only one universe in creation) with animation that looks both computer-driven and hand-drawn, boasts futuristic as well as funky urban elements, moves the “camera” a lot and brings together a melting pot of mostly amusing new characters."
tt4633694,"For a film that invites so much self-aware chortling over franchise in-jokery, you feel Spider-Verse has missed something essential from its own screen history."
tt0169547,"Spacey, an actor who embodies intelligence in his eyes and voice, is the right choice for Lester Burnham."
tt0169547,A dark comical masterpiece that single-handedly announces the collapse of the American family infrastructure as it exists on the brink of Y2K.
tt0169547,"It gracefully defies the usual categories, gets under your skin in ways you cannot anticipate, then works its way straight toward the heart. It's far and away the bravest and best movie of the year."
tt0169547,"Hilarious, slightly sick, and super-edgy ...the acting of its two principals, Annette Bening and Kevin Spacey, is so sublime that it's worth seeing on that grounds alone."
tt0169547,"Hilarious, painful and brutally frank."
tt0169547,"Though excellent in many ways, American Beauty is, finally, an uneasy mix of assured technique and simplistic satire."
tt0169547,Kevin Spacey (gives) a truly great performance.
tt0169547,Surprises you with a kind of hardheaded romanticism.
tt0169547,A ruthless dissection of suburban malaise.
tt0169547,A satire whose dead aim stops wounding - and starts making - stereotypes of white middle-classness.
tt0057012,A masterpiece... The genius of Dr. Strangelove is that it's possible to laugh -- and laugh hard -- while still recognizing the intelligence and insight behind the humor.
tt0057012,The film is a model of barely controlled hysteria in which the absurdity of hypermasculine Cold War posturing becomes devastatingly funny--and at the same time nightmarishly frightening in its accuracy.
tt0057012,"More lethal than a nuclear waste dump, Kubrick's komedy at least kills us with laughter... It's one of the greatest - and undoubtably the most hilarious - antiwar statements ever put to film."
tt0057012,"Seen after 30 years, Dr. Strangelove seems remarkably fresh and undated - a clear-eyed, irreverant, dangerous satire. And its willingness to follow the situation to its logical conclusion - nuclear annihilation - has a purity that today's lily-livered happy-ending technicians would probably find a way around."
tt0057012,Kubrick's comic gem sparkles with enduring relevance.
tt0057012,"The hard-charging originality of the screenplay&#151;the equivalent of turning ""The Hot Zone"" into a Farrelly comedy&#151;suggests a deficient legacy of credit to Terry Southern's corner."
tt0057012,"Is Dr. Strangelove Kubrick's best movie? Along with ''Paths of Glory,"" absolutely."
tt0057012,"George C. Scott as the fiery Pentagon general who seizes on the crisis as a means to argue for total annihilation of Russia offers a top performance, one of the best in the film. Odd as it may seem in this backdrop, he displays a fine comedy touch."
tt0057012,"Yet some of the laughs come too easy and linger too long; for the film's message to have maximum impact, the laughter has to stick in your throat."
tt0057012,"The ultimate touch of ghoulish humor is when we see the bomb actually going off, dropped on some point in Russia, and a jazzy sound track comes in with a cheerful melodic rendition of ""We'll Meet Again Some Sunny Day."" Somehow, to me, it isn't funny. It is malefic and sick."
tt1345836,"Makes everything in the rival Marvel universe look thoroughly silly and childish. Entirely enveloping and at times unnerving in a relevant way one would never have imagined, as a cohesive whole this ranks as the best of Nolan's trio, even if it lacks -- how could it not? -- an element as unique as Heath Ledger's immortal turn in The Dark Knight. It's a blockbuster by any standard."
tt1345836,"A smart, stirring spectacle that faces down impossible expectations to pull off a hugely satisfying end to business."
tt1345836,"With spectacle in abundance and sexiness in (supporting) parts, this is superhero filmmaking on an unprecedented scale. Rises may lack the surprise of Begins or the anarchy of Knight, but it makes up for that in pure emotion."
tt1345836,"""The Avengers"" is kid stuff compared with this meditation on mortal loss and heroic frailty. For once a melodrama with pulp origins convinces viewers that it can be the modern equivalent to Greek myths or a Jonathan Swift satire. TDKR is that big, that bitter - a film of grand ambitions and epic achievement. The most eagerly anticipated movie of summer 2012 was worth waiting for."
tt1345836,"While The Dark Knight Rises raises the dramatic stakes considerably, at least in terms of its potential body count, it doesn't have its predecessor's breathless sense of menace or its demonic showmanship, and with the exception of one audacious sleight-of-hand twist, the story can at times seem more complicated than intricate."
tt1345836,The sheer scope of Nolan's vision – with emotion and spectacle thundering across the screen – is staggering. The Dark Knight Rises is the King Daddy of summer movie epics.
tt1345836,"The Dark Knight Rises may be a hammy, portentous affair but Nolan directs it with aplomb. He takes these cod-heroic, costumed elements and whisks them into a tale of heavy-metal fury, full of pain and toil, surging uphill, across the flyovers, in search of a climax."
tt1345836,"A spectacular noir epic that's equal parts murky, bloated, flashy and triumphantly cinematic. Four years after Nolan's ""Batman Begins"" sequel ""The Dark Knight"" rattled audiences with a similar audiovisual overload, the new movie falls into the same rhythm and remains viscerally satisfying even when the story falters."
tt1345836,"A fine film in a strong summer, but it lacks the spark that made its immediate predecessor a masterpiece."
tt1345836,"Grand scale or no, this feels like a blockbuster on autopilot more often than not, curiously detached and self-importantly somber even by the director's standards - and without the cerebral heft of his best work."
tt0361748,"With Inglourious Basterds, Quentin Tarantino has made his best movie since ""Pulp Fiction."" He has also made what could arguably be considered the most audacious World War II movie of all-time."
tt0361748,"Energetic, inventive, swaggering fun, Quentin Tarantino's Inglourious Basterds is a consummate Hollywood entertainment--rich in fantasy and blithely amoral."
tt0361748,"With its exploded notions of heroism, torture-rack dramatics and kamikaze gusto, it's a fiendishly entertaining flick."
tt0361748,"A violent fairy tale, an increasingly entertaining fantasia in which the history of World War II is wildly reimagined so that the cinema can play the decisive role in destroying the Third Reich."
tt0361748,"With a confidence typical of its director, the last line of Inglourious Basterds is, ""This might just be my masterpiece."" While that may not be true, this is an often dazzling movie that sees QT back on exhilarating form."
tt0361748,"Even more than his other genre mash-ups, this is a switchback journey through Tarantino’s twisted inner landscape, where cinema and history, misogyny and feminism, sadism and romanticism collide and split and re-bond in bizarre new hybrids. The movie is an ungainly pastiche, yet on some wacked-out Jungian level it’s all of a piece."
tt0361748,"In Tarantino's besotted historical reverie, real-life villains Adolf Hitler and Joseph Goebbels are played as grotesque jokes. The Basterds are played as exaggeratedly tough Jews. The women are femmes fatales.?"
tt0361748,"The biggest, weirdest, ugliest cartoon in Inglourious Basterds is Aldo Raine, the Nazi-killing American Lieutenant played by Brad Pitt."
tt0361748,"The film is by no means terrible -- its two hours and 32 minutes running time races by -- but those things we think of as being Tarantino-esque, the long stretches of wickedly funny dialogue, the humor in the violence and outsized characters strutting across the screen, are largely missing."
tt0361748,"Inglourious Basterds is not boring, but it’s ridiculous and appallingly insensitive."
tt0364569,"It's a movie of such jaw-dropping violence, wild improbability and dazzling style it overpowers all resistance."
tt0364569,"Whatever its oversteps and excesses (I do think Park ran a little amok with the computer gimcrackery), Oldboy has the bulldozing nerve and full-blooded passion of a classic."
tt0364569,"As always with Park Chanwook, you just hold on and let him rip."
tt0364569,"Once the picture gets into Hollywood's bloodstream, it could well prove to be as influential as John Woo's 1989 crime thriller, ""The Killer."""
tt0364569,"A wild, intensely cinematic ride into two men's burning desire to get even."
tt0364569,"The result is a powerfully visceral experience that justifies itself almost entirely on surface chops, with striking color composition and a complex sound design that elevates the story to an operatic scale."
tt0364569,"Regardless of how you look at Oldboy, it's unlike anything you are likely to have seen before."
tt0364569,Oldboy has the fatal air of wanting so desperately to be a cult movie that it forgets to present itself as a coherent one.
tt0364569,"Oldboy caused a love-it-or-hate-it stir at Cannes last year, and how could it not: It's an onslaught made to cause a sensation. Consider me simultaneously jolted and depressed."
tt0364569,"Put simply, in my humble opinion, Oldboy sucks."
tt0086879,Remains the most popularly successful film ever to render the inner life of an artist.
tt0086879,"It still soars, but now it seems richer, more expansive. Amadeus reminds us that movies can be lyrical as well as vulgar, ambitious as well as playful, brilliant as well as down and dirty -- just like Amadeus himself."
tt0086879,One of the finest qualities of Amadeus is that it reminds us of those rare occasions when an Oscar sweep is actually merited.
tt0086879,Perfect pitch.
tt0086879,Amadeus is about as close to perfection as movies get.
tt0086879,"The superbly edited original version of Amadeus used overlapping sound cues for a lively flow between scenes, and the new version breaks up some of that flow with lengthy, talky interludes. Still, Ondr&#237;cek's breathtaking images and Forman's essential craft are best appreciated on the big screen, and another theatrical run for Amadeus is a welcome gift, no matter how much this edition unnecessarily gilds what's already a near-perfect lily"
tt0086879,"Except for the Mozart music and Tharp movements around the edges, Amadeus plays like a monument to mediocrity. The movie belongs to Salieri."
tt0086879,The big-screen reissue offers a rare chance to admire the marvelous production details.
tt0086879,"Amadeus needs an additional 20 minutes running time like ""The Magic Flute"" needs a drum solo. Though the production is gussied up with more frills and decoration than a Viennese dessert trolley, Forman is generally workmanlike in his visual style and very uneven with his handling of actors."
tt0086879,"It binds up introductory lessons in music appreciation, Freudian psychology, and fanciful history with a pulp thriller plot."
tt2380307,"At every imaginative juncture, the filmmakers (the screenplay is credited to Pixar veteran Molina and Matthew Aldrich) create a richly woven tapestry of comprehensively researched storytelling, fully dimensional characters, clever touches both tender and amusingly macabre, and vivid, beautifully textured visuals."
tt2380307,"Thankfully, Coco, Pixar’s latest original work and one of their very best, truly does transport you. The results are magical and feel somewhat rebellious given the current political climate, which makes the film feel even more special."
tt2380307,"Coco is the best-looking Pixar movie since the tonally uneven “The Good Dinosaur.” The colorful afterlife is the centerpiece, but excellence is found in unexpected places."
tt2380307,"If an animated movie is going to offer children a way to process death, it’s hard to envision a more spirited, touching and breezily entertaining example than Coco."
tt2380307,"This is a masterpiece of woven ancestral roots and the importance of “familia,” confident in song and poetic in vision."
tt2380307,"The whole enterprise is amusing, warm and embracing, so much so that English words fall short of perfectly summing up this utterly charming film. Only a Spanish word will do. “Encantada.”"
tt2380307,"In any case, it works: Coco’s creators clearly had the perfect ending in mind before they’d nailed down all the other details, and though the movie drags in places, and features a few too many childish gags...the story’s sincere emotional resolution earns the sobs it’s sure to inspire."
tt2380307,"One of the films best visual treats are its alebrijes, the colorful fantastical creatures from Mexican folk art, rendered here as electrically colored lizards and gryphons that seem to pop off the screen even without the aid of 3-D."
tt2380307,"Fresh and stale in equal measure, Coco represents the best of what Pixar can be, and the worst of what they’ve become."
tt2380307,"In its zeal to pay proper respect to Mexican traditions and to avoid any hint of appropriation, Coco fails to give as much attention to its perfunctory characters or mediocre plotting, resulting in a family film which is reverent rather than inspired."
tt0114709,Once again Disney has come up with a winning animated feature that has something for everyone on the age spectrum.
tt0114709,"What the bright minds of Walt Disney have produced here is a must-see movie. Must-see, must-talk-about, must-plan-to-see-again."
tt0114709,"There's a giddy, absurd charm to the story, in which the strange setting only enhances the comfortable familiarity of the narrative and characters."
tt0114709,The film will intoxicate children and charm the parents in their company.
tt0114709,A visionary roller-coaster ride of a movie.
tt0114709,"The first animated feature produced entirely on computer is a magically witty and humane entertainment, a hellzapoppin fairy tale about a roomful of suburban toys who come to life when humans aren't around."
tt0114709,"A gem of fast action, sophisticated wit and inspired comedy."
tt0114709,"The very good news is that, in addition to stylistic innovation, the film sports a provocative and appealing story that's every bit the equal of this technical achievement."
tt0114709,"Walt Disney Pictures and Pixar Animation Studios join forces on an entertaining computer-generated, hyperrealist animation feature that's also in effect a toy catalog."
tt0114709,"The first all computer-animated feature, which brings a bedroom of playthings to bouncy life, is yummy eye candy spiked with 3-D-style tactile treats."
tt0112573,"Offeris an exhilarating, and occasionally touching, experience that has viewers leaving the theater caught up in an afterglow of wonder. These days, heros like William Wallace are as rare as motion picture displays of this high, uncompromising quality."
tt0112573,One of the most spectacular entertainments in years.
tt0112573,Looks like a true epic...even if it is both bloody and bloody long.
tt0112573,"Despite a formidable effort and occasional grace, there's something cowardly about Braveheart -- it's an aspiring giant with a diminutive soul."
tt0112573,"Gibson's raw energy and storytelling power in Braveheart are undeniable. If the film doesn't meet his ambitions, it's because he set the bar so high."
tt0112573,"The graphic battles may grow repetitious toward the end, the final scenes are almost sadistically drawn out, and the script often lacks humor. But this movie moves."
tt0112573,"Never tries to confuse our loyalties or question the strategies of our hero or bring home the all-embracing soul-destroying horrors of war for all sides. Braveheart may be rip-roaring, but it isn't all that brave."
tt0112573,"A massive, sweaty, frequently silly epic that nevertheless delivers enough brute pleasure to pass a rainy afternoon."
tt0112573,"Braveheart is too much, too late."
tt0112573,A rambling disappointment.
tt7286456,"Featuring a riveting, fully realized, and Oscar-worthy performance by Joaquin Phoenix, Joker would work just as well as an engrossing character study without any of its DC Comics trappings; that it just so happens to be a brilliant Batman-universe movie is icing on the Batfan cake. You will likely leave Joker feeling like I did: unsettled and ready to debate the film for years to come."
tt7286456,"More character study than comic book movie, and anchored by an Oscar-worthy Joaquin Phoenix, Joker is a bravura blockbuster that proves you don’t need superpowered scraps to dazzle."
tt7286456,Joaquin Phoenix is devastating as the villain-in-the-making in this incendiary tale of psychological escape and psychopathy.
tt7286456,"Bold, devastating and utterly beautiful, Todd Phillips and Joaquin Phoenix have not just reimagined one of the most iconic villains in cinema history, but reimagined the comic book movie itself."
tt7286456,A part of me found Todd Phillips’s radical rethinking of the Batman villain Joker thrillingly uncompromising and hair-raisingly timely. Another thinks it should be locked in a strongbox then dropped in the ocean and never released.
tt7286456,"This is Phoenix's film, and he inhabits it with an insanity by turns pitiful and fearsome in an out-there performance that's no laughing matter. Not to discredit the imaginative vision of the writer-director, his co-scripter and invaluable tech and design teams, but Phoenix is the prime force that makes Joker such a distinctively edgy entry in the Hollywood comics industrial complex."
tt7286456,"For all its merits, however, Joker relies on perhaps a touch too much exposition as it attempts to shape a digestible origin story."
tt7286456,"It’s good enough to be dangerous, and bad enough to demand better. It’s going to turn the world upside down and make us all hysterical in the process. For better or worse, it’s exactly the movie the Joker would want."
tt7286456,"The broadness of Phoenix’s work allows the rest of the ensemble — particularly Conroy, Zazie Beetz as a single-mom neighbor, and MVP character actors like Bill Camp, Shea Whigham and Brian Tyree Henry — to dial it down and give effectively human-size performances."
tt7286456,"As social commentary, Joker is pernicious garbage. But besides the wacky pleasures of Phoenix’s performance, it also displays some major movie studio core competencies, in a not dissimilar way to what “A Star Is Born” presented last year."
tt0082096,Wolfgang Petersen's direction is an exercise in pure craftsmanship. [Director's Cut]
tt0082096,The most convincing war movie ever made.
tt0082096,"At once a devastating condemnation of war and an exciting action film...The additional running time only adds to Petersen's masterfully bleak, claustrophobic atmosphere. Das Boot is by no means a pleasant experience, but it's an intelligent and emotionally gripping one that you won't forget. [Director's Cut]"
tt0082096,"Takes all of the drama and suspense inherent in a submarine-based story and delivers it in a near-perfect package, establishing Das Boot as not just a terrific adrenaline rush, but one of the best movies ever made. [Director's Cut]"
tt0082096,Absolutely devastating filmmaking that makes you simultaneously feel the glory and the absolute futility of war. [Director's Cut]
tt0082096,"One of the most suspenseful films of all time, its wartime action setting makes it easy to forget it's also one of the most spiritually righteous. [Director's Cut]"
tt0082096,"Sweaty and claustrophobic, exciting and horrifying at the same time, it never lets us forget we're riding aboard a giant, primitive tin can, a hunk of industrial machinery that mingles the illusion of omnipotence with the reality of a floating prison cell. [Director's Cut]"
tt0082096,"As torpedoes shoot through the seas and depth charges pass by, carrying their whining cargo of destruction, Das Boot brings the presence of death to within a whisper of the eardrum."
tt0082096,"A visually spectacular film, distinguished by strong performances and brilliant Steadicam photography that snakes through the U-boat as its patrols the North Atlantic during World War II. [Director's Cut]"
tt0082096,"The film has no qualities beyond its formal polish--and its careful avoidance (or rather, displacement) of the moral and political issues involved can seem too crafty, too convenient."
tt4154796,"I have to admit, in all its surreal grandiosity, in all its delirious absurdity, there is a huge sugar rush of excitement to this mighty finale, finally interchanging with euphoric emotion and allowing us to say poignant farewells."
tt4154796,"Avengers: Endgame is easily the Marvel Cinematic Universe’s most ambitious, emotional, and affecting film to date, somehow managing to tie up more than a decade of storytelling in a confident (and mostly coherent) climax - a hurdle that many other blockbuster franchises have stumbled over in their final runs."
tt4154796,What's best about Markus and McFeely's script is that they understand the characters.
tt4154796,"If the Marvel superhero movies on the whole are your favorite band’s individual albums, Avengers: Endgame is the triple-disc greatest-hits package with the really awesome cover and a slew of familiar, comforting gems inside."
tt4154796,"The movie largely delivers, splashing its ambitious three-hour narrative across a sprawling canvas of characters, eras, and not-quite-insurmountable challenges."
tt4154796,"No matter what comes next from Marvel Studios, this Avengers is a gargantuan love letter to the equally enormous mythology that Stan Lee, Jack Kirby, Steve Ditko and the rest of their collaborators built — and to the generations of readers and moviegoers who truly believe in it."
tt4154796,"Avengers: Endgame has almost nothing on its mind but crossing the Ts and dotting the Is of a far-flung superhero saga, but to anyone with even a minor emotional stake in the Marvel Cinematic Universe, it has all the fleeting satisfaction of a shot of whipped cream delivered directly from the spray can."
tt4154796,"It’s the time travel conceit that keeps “Endgame” hopping, and the trial-and-error sequences recall some of the best parts of the first “Iron Man” 11 years back."
tt4154796,"While constantly eventful and a feast for the eyes, it's also notably more somber than its predecessors. But just when it might seem about to become too grim, Robert Downey Jr. rides to the rescue with an inspired serio-comic performance that reminds you how good he can be."
